1608360272.0672472
-1.1656259285177075,-1593
-1.1657042554744081,-1597
-1.167847915971627,-1591
-1.184556889465763,-1586
-1.1867900459921195,-1593
-1.1867598084598607,-1593
-1.1448392763271495,-1588
-1.149673364382183,-1610
-1.1188517757453316,-1591
-1.2526298478363755,-1583
-1.211200504264445,-1586
-1.2456656456760198,-1588
-1.2502594213867504,-1591
-1.2630703858987151,-1588
-1.2780891478965242,-1600
-1.2999937609375647,-1581
-1.3592651537253113,-1563
-1.3887016302283206,-1586
-1.5300328888579107,-1583
-1.624761925276587,-1581
-1.7286556812718037,-1581
-1.8976785404267584,-1578
-2.150072550664444,-1586
-2.1886607015550603,-1576
-2.3041020224249324,-1583
-2.45056003852984,-1583
-2.506711929056336,-1588
-2.658129720616165,-1583
-2.7566563844572824,-1576
-2.818119198071485,-1591
-2.930807420775601,-1583
-3.073140650387888,-1573
-3.330021402014993,-1583
-3.1855140651197438,-1573
-3.2934881314018862,-1586
-3.4487072017517906,-1571
-3.5581122224620314,-1597
-3.699482942775034,-1593
-3.832680711985051,-1581
-3.7121847488760835,-1583
-3.608097477435228,-1578
-4.003835788870052,-1563
-4.123764620004665,-1573
-4.402611331517609,-1571
-4.51028212473126,-1581
-4.541841726552831,-1576
-4.47882619530103,-1581
-4.529167080770247,-1571
-4.528328165738106,-1563
-4.5816807226847125,-1563
-4.618737195462699,-1581
-4.586241927989339,-1573
-4.578445050141773,-1573
-4.46635267255669,-1568
-4.3612015763597105,-1558
-4.273517746697202,-1573
-4.202570652379974,-1591
-4.132920002307367,-1583
-4.008715775414205,-1558
-3.9288355407270115,-1563
-3.8133603826820153,-1566
-3.7615332587494317,-1566
-3.7005128749745486,-1571
-3.638384792648917,-1578
-3.5813273154398897,-1561
-3.5510640124015502,-1573
-3.5384952923356336,-1558
-3.4053891585551126,-1573
-3.304270582112544,-1566
-3.2732923467376343,-1551
-3.242430865178899,-1553
-3.277222764642656,-1558
-3.3354085298837943,-1571
-3.237335533807037,-1571
-3.6516953935742524,-1566
-3.522555678631121,-1573
-3.3636534033890566,-1576
-3.2214157893681765,-1561
-3.11738115269958,-1556
-3.0088924447067753,-1566
-3.124596792122635,-1578
-3.460099842246548,-1566
-3.9502315019620804,-1563
-4.4060989710266565,-1566
-4.9615224360532,-1563
-5.443283207261491,-1566
-5.8474209431289905,-1561
-6.327334567424077,-1566
-6.833840349670605,-1573
-7.457297644674059,-1553
-7.930263467671426,-1568
-7.601068529290568,-1593
-6.7352686583855075,-1568
-5.481675492429417,-1563
-4.030495255046556,-1563
-2.1508210226183597,-1571
0.36314583261981626,-1563
2.258444863479241,-1571
5.530161034017312,-1571
8.518143403865722,-1568
10.90669621998596,-1571
13.678840654701625,-1556
17.10125030005512,-1561
18.124009211362534,-1568
20.84882702604412,-1571
24.291928523302634,-1610
26.721568010108335,-1673
29.072954988704883,-1751
31.420511844517513,-1815
33.836741451144356,-1822
35.418457502094135,-1848
36.78299026280969,-1846
37.119762970429804,-1822
37.05478662561847,-1830
35.73210189919713,-1800
36.05187330469548,-1802
35.084995956717954,-1800
33.86188861729721,-1785
32.2148757013403,-1778
28.978265646193236,-1790
27.62648876695922,-1792
27.6265520898198,-1795
26.751910189485663,-1802
24.914307502146098,-1795
22.801883453402027,-1797
20.92356490741839,-1802
18.45401979301714,-1797
15.788017122520845,-1810
12.78771344879836,-1810
9.316728706208238,-1833
6.194265561177474,-1830
1.749726338277103,-1841
-1.878004015641258,-1822
-5.621361813428278,-1827
-9.39127212010226,-1822
-13.354971050440273,-1820
-17.12104058700764,-1830
-20.741840756620235,-1846
-25.240254937523677,-1815
-29.251432326804398,-1817
-32.987770021287986,-1833
-36.896093003507,-1836
-40.42789955581801,-1827
-44.25430536461632,-1825
-46.49316010812195,-1825
-48.39997254020352,-1815
-49.56755457581279,-1843
-50.77092408169739,-1825
-51.457584438714335,-1833
-51.14073810602068,-1843
-50.28167144275473,-1868
-49.41244732505089,-1846
-48.6264570207522,-1843
-47.440518915659204,-1863
-45.81088982825188,-1882
-43.739215190891926,-1856
-42.32729499290343,-1866
-40.31109883662322,-1863
-37.83676144876292,-1871
-35.47414258662786,-1841
-33.181781200481026,-1863
-31.189091332837524,-1866
-28.814692486092415,-1858
-25.833220990567376,-1853
-22.540481383178175,-1853
-19.40923943971008,-1866
-15.12169559594048,-1876
-11.12609537061196,-1887
-7.336595257674949,-1887
-3.6272982202292434,-1871
-0.05751005797979403,-1880
3.7939282736417246,-1876
7.68667369003316,-1871
11.38531417651414,-1885
14.796649361765104,-1868
16.56283002261155,-1880
17.885356940255274,-1885
18.82556849081343,-1858
18.59003756923492,-1866
19.872669549765526,-1882
20.27587709473508,-1866
20.944855557496478,-1866
20.981891096810543,-1858
20.888658981174245,-1873
20.128005787891837,-1856
21.864298313988257,-1858
22.149982673846804,-1873
21.777823630582475,-1833
21.648107773589338,-1868
21.417244227365156,-1876
21.019195160540292,-1868
20.62593394172161,-1863
19.972068670668143,-1858
18.699023743903005,-1856
16.835973538427176,-1846
14.351387177390416,-1853
11.417110373666864,-1841
8.684769427443287,-1848
5.50533868272985,-1851
1.4977297200447475,-1853
-2.778326030797862,-1846
-6.313338773872299,-1861
-10.252952908428345,-1866
-12.605383759435982,-1858
-14.206094468071559,-1876
-13.662383818340393,-1851
-12.203819628059108,-1861
-9.918912875382334,-1861
-8.042567035952723,-1861
-6.233164631991739,-1866
-4.630253398055375,-1866
-2.911940163888103,-1871
-1.2996010621722058,-1897
1608360282.7194238
